state_abbr,county_name,total_votes_2012,votes_dem_2012,votes_gop_2012,county_fips,state_fips,per_dem_2012,per_gop_2012,diff_2012,per_point_diff_2012
SC,Pickens County,45422,11122,33385,77,45,0.244859319,0.734996257,22263,-0.490136938
SC,Richland County,143016,94350,46725,79,45,0.659716395,0.326711697,47625,0.333004699
SC,Saluda County,8553,3322,5130,81,45,0.38840173,0.599789548,1808,-0.211387817
SC,Spartanburg County,108327,40920,65951,83,45,0.37774516,0.608814054,25031,-0.231068893
SC,Sumter County,47261,27550,19266,85,45,0.582933074,0.407651129,8284,0.175281945
SC,Union County,12475,5748,6566,87,45,0.460761523,0.526332665,818,-0.065571142
SC,Williamsburg County,16282,11318,4819,89,45,0.695123449,0.295971011,6499,0.399152438
SC,York County,99428,38757,59149,91,45,0.389799654,0.594892787,20392,-0.205093133
SD,Aurora County,1400,556,804,3,46,0.397142857,0.574285714,248,-0.177142857
SD,Beadle County,7263,2881,4230,5,46,0.396668044,0.582403965,1349,-0.185735922
SD,Bennett County,1203,548,626,7,46,0.455527847,0.520365752,78,-0.064837905
SD,Bon Homme County,3074,1167,1830,9,46,0.379635654,0.59531555,663,-0.215679896
SD,Brookings County,12398,5826,6219,11,46,0.469914502,0.501613163,393,-0.031698661
SD,Brown County,16066,7249,8320,13,46,0.451201295,0.517863812,1071,-0.066662517
SD,Brule County,2379,824,1499,15,46,0.346364018,0.630096679,675,-0.283732661
SD,Buffalo County,641,472,166,17,46,0.736349454,0.258970359,306,0.477379095
SD,Butte County,4201,1000,3068,19,46,0.238038562,0.730302309,2068,-0.492263747
SD,Campbell County,787,153,616,21,46,0.194409149,0.782719187,463,-0.588310038
SD,Charles Mix County,3762,1482,2229,23,46,0.393939394,0.592503987,747,-0.198564593
SD,Clark County,1821,713,1067,25,46,0.391543108,0.58594179,354,-0.194398682
SD,Clay County,5233,2955,2146,27,46,0.564685649,0.410089815,809,0.154595834
SD,Codington County,11524,4588,6696,29,46,0.398125651,0.581048247,2108,-0.182922596
SD,Corson County,1199,647,515,31,46,0.539616347,0.429524604,132,0.110091743
SD,Custer County,4520,1335,3062,33,46,0.295353982,0.677433628,1727,-0.382079646
SD,Davison County,7968,3042,4754,35,46,0.381777108,0.596636546,1712,-0.214859438
SD,Day County,2873,1497,1320,37,46,0.521058127,0.459450052,177,0.061608075
SD,Deuel County,2171,941,1175,39,46,0.433440811,0.541225242,234,-0.107784431
SD,Dewey County,1895,1207,663,41,46,0.636939314,0.349868074,544,0.28707124
SD,Douglas County,1690,332,1334,43,46,0.196449704,0.789349112,1002,-0.592899408
SD,Edmunds County,1936,622,1264,45,46,0.321280992,0.652892562,642,-0.33161157
SD,Fall River County,3511,1137,2256,47,46,0.323839362,0.642551979,1119,-0.318712617
SD,Faulk County,1127,331,765,49,46,0.293700089,0.678793256,434,-0.385093168
SD,Grant County,3606,1493,2034,51,46,0.414032169,0.5640599,541,-0.150027732
SD,Gregory County,2151,599,1507,53,46,0.278475128,0.70060437,908,-0.422129242
SD,Haakon County,1092,138,940,55,46,0.126373626,0.860805861,802,-0.734432234
SD,Hamlin County,2793,921,1803,57,46,0.329752954,0.645542427,882,-0.315789474
SD,Hand County,1848,575,1242,59,46,0.311147186,0.672077922,667,-0.360930736
SD,Hanson County,2416,760,1627,61,46,0.314569536,0.673427152,867,-0.358857616
SD,Harding County,739,82,638,63,46,0.110960758,0.863328823,556,-0.752368065
SD,Hughes County,8155,2786,5219,65,46,0.341630901,0.639975475,2433,-0.298344574
SD,Hutchinson County,3425,923,2451,67,46,0.269489051,0.715620438,1528,-0.446131387
SD,Hyde County,733,189,531,69,46,0.257844475,0.724420191,342,-0.466575716
SD,Jackson County,1106,426,661,71,46,0.38517179,0.597649186,235,-0.212477396
SD,Jerauld County,1006,452,538,73,46,0.449304175,0.534791252,86,-0.085487078
SD,Jones County,609,108,490,75,46,0.177339901,0.804597701,382,-0.6272578
SD,Kingsbury County,2608,1092,1451,77,46,0.418711656,0.556365031,359,-0.137653374
SD,Lake County,6285,2724,3419,79,46,0.433412888,0.543993636,695,-0.110580748
SD,Lawrence County,11359,3973,7025,81,46,0.349766705,0.618452329,3052,-0.268685624
SD,Lincoln County,21952,7982,13611,83,46,0.363611516,0.620034621,5629,-0.256423105
SD,Lyman County,1569,605,933,85,46,0.385595921,0.594646272,328,-0.209050351
SD,Marshall County,1987,1061,889,91,46,0.53397081,0.447408153,172,0.086562657
SD,McCook County,2613,905,1655,87,46,0.346345197,0.633371604,750,-0.287026406
SD,McPherson County,1215,272,921,89,46,0.223868313,0.758024691,649,-0.534156379
SD,Meade County,10811,2928,7560,93,46,0.27083526,0.699287762,4632,-0.428452502
SD,Mellette County,769,375,381,95,46,0.487646294,0.495448635,6,-0.007802341
SD,Miner County,1140,479,636,97,46,0.420175439,0.557894737,157,-0.137719298
SD,Minnehaha County,76565,34668,40330,99,46,0.452791746,0.526741984,5662,-0.073950238
SD,Moody County,3033,1429,1535,101,46,0.471150676,0.506099571,106,-0.034948895
SD,Oglala County,3130,2922,188,113,46,0.933546326,0.060063898,2734,0.873482428
SD,Pennington County,44458,15122,28229,103,46,0.340141257,0.634958838,13107,-0.294817581
SD,Perkins County,1590,319,1205,105,46,0.200628931,0.757861635,886,-0.557232704
SD,Potter County,1381,339,1029,107,46,0.245474294,0.745112238,690,-0.499637944
SD,Roberts County,4256,2302,1883,109,46,0.540883459,0.442434211,419,0.098449248
SD,Sanborn County,1115,389,688,111,46,0.348878924,0.617040359,299,-0.268161435
SD,Spink County,3041,1300,1670,115,46,0.427490957,0.54916146,370,-0.121670503
SD,Stanley County,1540,435,1063,117,46,0.282467532,0.69025974,628,-0.407792208
SD,Sully County,816,186,611,119,46,0.227941176,0.74877451,425,-0.520833333
SD,Todd County,2497,1976,498,121,46,0.79134962,0.199439327,1478,0.591910292
SD,Tripp County,2691,737,1905,123,46,0.273875883,0.707915273,1168,-0.434039391
SD,Turner County,4210,1411,2715,125,46,0.335154394,0.644893112,1304,-0.309738717
SD,Union County,7596,2782,4698,127,46,0.366245392,0.618483412,1916,-0.25223802
SD,Walworth County,2462,671,1731,129,46,0.272542648,0.703086921,1060,-0.430544273
SD,Yankton County,9924,4208,5463,135,46,0.424022572,0.550483676,1255,-0.126461104
SD,Ziebach County,761,439,314,137,46,0.576872536,0.41261498,125,0.164257556
TN,Anderson County,29621,10112,18941,1,47,0.341379427,0.639444988,8829,-0.298065562
TN,Bedford County,14433,4207,10026,3,47,0.291484792,0.694658075,5819,-0.403173283
TN,Benton County,6223,2255,3850,5,47,0.362365419,0.618672666,1595,-0.256307247
TN,Bledsoe County,4359,1267,3022,7,47,0.290662996,0.693278275,1755,-0.402615279
TN,Blount County,49200,12925,35417,9,47,0.262703252,0.719857724,22492,-0.457154472
TN,Bradley County,35956,8035,27417,11,47,0.223467571,0.762515296,19382,-0.539047725
TN,Campbell County,12097,3327,8602,13,47,0.275026866,0.711085393,5275,-0.436058527
TN,Cannon County,4968,1560,3308,15,47,0.314009662,0.665861514,1748,-0.351851852
TN,Carroll County,10845,3475,7219,17,47,0.320424159,0.665652374,3744,-0.345228216
TN,Carter County,20607,4786,15496,19,47,0.232251177,0.751977483,10710,-0.519726307
TN,Cheatham County,15177,4656,10266,21,47,0.306779996,0.676418264,5610,-0.369638268
TN,Chester County,6396,1622,4672,23,47,0.253595997,0.730456535,3050,-0.476860538
TN,Claiborne County,10178,2433,7617,25,47,0.239044999,0.748378856,5184,-0.509333857
TN,Clay County,2820,1037,1747,27,47,0.367730496,0.619503546,710,-0.25177305
TN,Cocke County,11450,2804,8459,29,47,0.24489083,0.738777293,5655,-0.493886463
TN,Coffee County,19242,5865,13013,31,47,0.304801996,0.676281052,7148,-0.371479056
TN,Crockett County,5497,1669,3782,33,47,0.303620156,0.688011643,2113,-0.384391486
TN,Cumberland County,25244,6260,18651,35,47,0.247979718,0.738829029,12391,-0.490849311
TN,Davidson County,237372,138899,94464,37,47,0.585153262,0.397957636,44435,0.187195625
TN,Decatur County,4248,1302,2873,39,47,0.306497175,0.676318267,1571,-0.369821092
TN,DeKalb County,6406,2168,4134,41,47,0.338432719,0.645332501,1966,-0.306899781
TN,Dickson County,17821,6228,11287,43,47,0.349475338,0.633353908,5059,-0.28387857
TN,Dyer County,13800,3757,9921,45,47,0.272246377,0.718913043,6164,-0.446666667
TN,Fayette County,19562,6683,12682,47,47,0.341631735,0.64829772,5999,-0.306665985
TN,Fentress County,6890,1559,5240,49,47,0.226269956,0.760522496,3681,-0.53425254
TN,Franklin County,16099,5594,10252,51,47,0.347474998,0.63680974,4658,-0.289334741
TN,Gibson County,19667,6564,12883,53,47,0.333757055,0.655056694,6319,-0.321299639
TN,Giles County,10797,3759,6914,55,47,0.348152265,0.640363064,3155,-0.292210799
TN,Grainger County,7250,1668,5469,57,47,0.230068966,0.754344828,3801,-0.524275862
TN,Greene County,23937,6216,17234,59,47,0.259681664,0.719973263,11018,-0.460291599
TN,Grundy County,4217,1637,2502,61,47,0.388190657,0.593312782,865,-0.205122125
TN,Hamblen County,20020,5229,14515,63,47,0.261188811,0.725024975,9286,-0.463836164
TN,Hamilton County,142320,58794,79877,65,47,0.413111298,0.561249297,21083,-0.148137999
TN,Hancock County,2046,475,1527,67,47,0.232160313,0.746334311,1052,-0.514173998
TN,Hardeman County,10435,5479,4864,69,47,0.525059895,0.466123622,615,0.058936272
TN,Hardin County,10495,2467,7886,71,47,0.235064316,0.751405431,5419,-0.516341115
TN,Hawkins County,19789,5086,14376,73,47,0.257011471,0.726464197,9290,-0.469452726
TN,Haywood County,7567,4567,2960,75,47,0.603541694,0.391172195,1607,0.212369499
TN,Henderson County,10051,2516,7418,77,47,0.250323351,0.738036016,4902,-0.487712665
TN,Henry County,12731,4337,8187,79,47,0.34066452,0.643075956,3850,-0.302411437
TN,Hickman County,7595,2693,4756,81,47,0.354575379,0.626201448,2063,-0.27162607
TN,Houston County,3027,1400,1579,83,47,0.46250413,0.521638586,179,-0.059134457
TN,Humphreys County,6860,2904,3829,85,47,0.423323615,0.558163265,925,-0.13483965
TN,Jackson County,4178,1736,2380,87,47,0.415509813,0.569650551,644,-0.154140737
TN,Jefferson County,17565,4230,13037,89,47,0.240819812,0.742214631,8807,-0.501394819
TN,Johnson County,6194,1483,4611,91,47,0.23942525,0.744430094,3128,-0.505004843
TN,Knox County,167330,57594,106411,93,47,0.344194107,0.635934979,48817,-0.291740871
TN,Lake County,2087,884,1163,95,47,0.423574509,0.557259224,279,-0.133684715
TN,Lauderdale County,8688,4010,4616,97,47,0.461556169,0.531307551,606,-0.069751381
TN,Lawrence County,15219,4237,10770,99,47,0.278401998,0.707668047,6533,-0.429266049
TN,Lewis County,4691,1445,3116,101,47,0.308036666,0.664250693,1671,-0.356214027
TN,Lincoln County,13249,3283,9791,103,47,0.247792286,0.73899917,6508,-0.491206884
TN,Loudon County,22066,5057,16701,105,47,0.229176108,0.756865766,11644,-0.527689658
TN,Macon County,6904,1552,5259,111,47,0.224797219,0.761732329,3707,-0.53693511
TN,Madison County,40691,18360,21989,113,47,0.451205426,0.540389767,3629,-0.089184341
TN,Marion County,10404,3952,6268,115,47,0.379853902,0.602460592,2316,-0.22260669
TN,Marshall County,10729,3722,6823,117,47,0.346910243,0.635939976,3101,-0.289029733
TN,Maury County,32989,11819,20698,119,47,0.358270939,0.627421262,8879,-0.269150323
TN,McMinn County,17818,4603,12958,107,47,0.258334269,0.727242115,8355,-0.468907846
TN,McNairy County,9809,2643,7010,109,47,0.269446427,0.714649811,4367,-0.445203385
TN,Meigs County,3958,1163,2728,121,47,0.29383527,0.689236988,1565,-0.395401718
TN,Monroe County,16320,4368,11717,123,47,0.267647059,0.717953431,7349,-0.450306373
TN,Montgomery County,55424,24349,30159,125,47,0.439322315,0.544150548,5810,-0.104828233
TN,Moore County,2799,705,2053,127,47,0.25187567,0.733476242,1348,-0.481600572
TN,Morgan County,6500,1722,4668,129,47,0.264923077,0.718153846,2946,-0.453230769
TN,Obion County,12296,3320,8814,131,47,0.270006506,0.716818478,5494,-0.446811971
TN,Overton County,7657,2802,4772,133,47,0.365939663,0.623220582,1970,-0.257280919
TN,Perry County,2621,992,1578,135,47,0.378481496,0.602060282,586,-0.223578787
TN,Pickett County,2446,711,1707,137,47,0.290678659,0.69787408,996,-0.407195421
TN,Polk County,6059,1856,4108,139,47,0.306321175,0.67799967,2252,-0.371678495
TN,Putnam County,25479,7793,17242,141,47,0.305859728,0.676714157,9449,-0.370854429
TN,Rhea County,10578,2625,7793,143,47,0.248156551,0.736717716,5168,-0.488561165
TN,Roane County,21081,6014,14719,145,47,0.285280584,0.69821166,8705,-0.412931075
TN,Robertson County,26285,8289,17641,147,47,0.315350961,0.671143238,9352,-0.355792277
TN,Rutherford County,98816,36400,60829,149,47,0.368361399,0.615578449,24429,-0.24721705
TN,Scott County,6668,1452,5117,151,47,0.217756449,0.767396521,3665,-0.549640072
TN,Sequatchie County,5141,1488,3541,153,47,0.289437853,0.688776503,2053,-0.39933865
TN,Sevier County,33856,7415,25979,155,47,0.219015832,0.767338138,18564,-0.548322306
TN,Shelby County,370749,232201,135536,157,47,0.626302431,0.365573474,96665,0.260728957
TN,Smith County,7081,2467,4492,159,47,0.348397119,0.634373676,2025,-0.285976557
TN,Stewart County,5115,2069,2963,161,47,0.404496579,0.579276637,894,-0.174780059
TN,Sullivan County,59833,15303,43528,163,47,0.255761871,0.727491518,28225,-0.471729648
TN,Sumner County,65334,18571,45979,165,47,0.2842471,0.703753023,27408,-0.419505923
TN,Tipton County,23682,7020,16395,167,47,0.296427667,0.692297948,9375,-0.395870281
TN,Trousdale County,2901,1238,1610,169,47,0.426749397,0.554981041,372,-0.128231644
TN,Unicoi County,7078,1909,5028,171,47,0.269708957,0.710370161,3119,-0.440661204
TN,Union County,5820,1474,4278,173,47,0.253264605,0.735051546,2804,-0.481786942
TN,Van Buren County,2298,875,1384,175,47,0.380765883,0.602262837,509,-0.221496954
TN,Warren County,13008,4748,8007,177,47,0.36500615,0.61554428,3259,-0.25053813
TN,Washington County,48003,14318,32787,179,47,0.298273025,0.683019811,18469,-0.384746787
TN,Wayne County,5484,1163,4251,181,47,0.212071481,0.775164114,3088,-0.563092633
TN,Weakley County,12332,3547,8601,183,47,0.287625689,0.697453779,5054,-0.40982809
TN,White County,9133,2793,6192,185,47,0.305814081,0.677980948,3399,-0.372166867
TN,Williamson County,93606,24328,68090,187,47,0.25989787,0.727410636,43762,-0.467512766
TN,Wilson County,51437,14669,36076,189,47,0.285183817,0.701362832,21407,-0.416179015
TX,Anderson County,16167,3796,12235,1,48,0.234799282,0.75678852,8439,-0.521989237
TX,Andrews County,4476,794,3636,3,48,0.177390527,0.81233244,2842,-0.634941912
TX,Angelina County,28403,7833,20301,5,48,0.275780727,0.714748442,12468,-0.438967715
TX,Aransas County,9646,2703,6829,7,48,0.28021978,0.707961849,4126,-0.427742069
TX,Archer County,4163,525,3599,9,48,0.126110978,0.864520778,3074,-0.738409801
TX,Armstrong County,935,98,828,11,48,0.104812834,0.885561497,730,-0.780748663
TX,Atascosa County,12704,5128,7451,13,48,0.403652393,0.586508186,2323,-0.182855793
TX,Austin County,11628,2252,9260,15,48,0.193670451,0.796353629,7008,-0.602683179
TX,Bailey County,1813,466,1336,17,48,0.257032543,0.736900165,870,-0.479867623
TX,Bandera County,9434,1859,7423,19,48,0.197053212,0.786834853,5564,-0.589781641
TX,Bastrop County,24457,9860,14019,21,48,0.40315656,0.573210124,4159,-0.170053563
TX,Baylor County,1592,267,1297,23,48,0.167713568,0.814698492,1030,-0.646984925
TX,Bee County,7873,3451,4354,25,48,0.438333545,0.553029341,903,-0.114695796
TX,Bell County,85765,35315,49369,27,48,0.411764706,0.575631085,14054,-0.163866379
TX,Bexar County,511405,263871,240519,29,48,0.515972664,0.470310224,23352,0.04566244
TX,Blanco County,4971,1220,3637,31,48,0.245423456,0.731643532,2417,-0.486220076
TX,Borden County,362,32,324,33,48,0.08839779,0.895027624,292,-0.806629834
TX,Bosque County,7336,1366,5873,35,48,0.186205016,0.800572519,4507,-0.614367503
TX,Bowie County,35357,10184,24840,37,48,0.288033487,0.702548293,14656,-0.414514806
TX,Brazoria County,106422,34327,70684,39,48,0.322555487,0.664185977,36357,-0.34163049
TX,Brazos County,55845,17440,37152,41,48,0.312292954,0.665269944,19712,-0.35297699
TX,Brewster County,3866,1765,1975,43,48,0.456544232,0.510863942,210,-0.05431971
TX,Briscoe County,700,117,576,45,48,0.167142857,0.822857143,459,-0.655714286
TX,Brooks County,2403,1886,507,47,48,0.784852268,0.210986267,1379,0.573866001
TX,Brown County,13936,1904,11894,49,48,0.136624569,0.85347302,9990,-0.71684845
TX,Burleson County,6455,1705,4671,51,48,0.264136328,0.723625097,2966,-0.459488768
TX,Burnet County,16770,3672,12828,53,48,0.218962433,0.764937388,9156,-0.545974955
TX,Caldwell County,11055,4787,6018,55,48,0.433016735,0.544369064,1231,-0.111352329
TX,Calhoun County,6746,2510,4145,57,48,0.372072339,0.614438186,1635,-0.242365846
TX,Callahan County,5195,751,4376,59,48,0.144562079,0.842348412,3625,-0.697786333
TX,Cameron County,74802,49159,24955,61,48,0.65718831,0.333614074,24204,0.323574236
TX,Camp County,4332,1428,2878,63,48,0.329639889,0.664358264,1450,-0.334718375
TX,Carson County,2775,292,2450,65,48,0.105225225,0.882882883,2158,-0.777657658
TX,Cass County,11764,2921,8747,67,48,0.248299898,0.743539612,5826,-0.495239714
TX,Castro County,2119,630,1470,69,48,0.297310052,0.693723454,840,-0.396413403
TX,Chambers County,14692,2780,11761,71,48,0.189218622,0.800503675,8981,-0.611285053
TX,Cherokee County,16387,3935,12291,73,48,0.240129371,0.750045768,8356,-0.509916397
TX,Childress County,1996,320,1665,75,48,0.160320641,0.834168337,1345,-0.673847695
TX,Clay County,5056,740,4266,77,48,0.146360759,0.84375,3526,-0.697389241
TX,Cochran County,916,256,648,79,48,0.279475983,0.707423581,392,-0.427947598
TX,Coke County,1406,179,1216,81,48,0.127311522,0.864864865,1037,-0.737553343
TX,Coleman County,3483,441,3007,83,48,0.126614987,0.863336204,2566,-0.736721217
TX,Collin County,301101,100754,195933,85,48,0.334618616,0.650721851,95179,-0.316103234
TX,Collingsworth County,1150,177,962,87,48,0.153913043,0.836521739,785,-0.682608696
TX,Colorado County,8095,2024,6015,89,48,0.250030883,0.743051266,3991,-0.493020383
TX,Comal County,51475,11437,39291,91,48,0.222185527,0.763302574,27854,-0.541117047
TX,Comanche County,4897,890,3940,93,48,0.181743925,0.804574229,3050,-0.622830304
TX,Concho County,1001,194,793,95,48,0.193806194,0.792207792,599,-0.598401598
TX,Cooke County,14291,2240,11901,97,48,0.156742005,0.832761878,9661,-0.676019873
TX,Coryell County,16551,5141,11193,99,48,0.310615673,0.676273337,6052,-0.365657664
TX,Cottle County,739,180,553,101,48,0.243572395,0.748308525,373,-0.50473613
TX,Crane County,1283,275,985,103,48,0.214341387,0.767731878,710,-0.553390491
TX,Crockett County,1457,480,957,105,48,0.329444063,0.656829101,477,-0.327385038
TX,Crosby County,1787,639,1132,107,48,0.357582541,0.633463906,493,-0.275881365
TX,Culberson County,876,566,294,109,48,0.646118721,0.335616438,272,0.310502283
TX,Dallam County,1532,253,1248,111,48,0.165143603,0.81462141,995,-0.649477807
TX,Dallas County,705941,403170,294339,113,48,0.57111005,0.416945609,108831,0.154164442
TX,Dawson County,3640,1017,2591,115,48,0.279395604,0.711813187,1574,-0.432417582
TX,Deaf Smith County,4309,1239,3042,117,48,0.287537712,0.705964261,1803,-0.418426549
TX,Delta County,2018,454,1524,119,48,0.224975223,0.755203171,1070,-0.530227948
TX,Denton County,240125,79917,156105,121,48,0.332814159,0.650098907,76188,-0.317284748
TX,DeWitt County,6624,1463,5114,123,48,0.220863527,0.772041063,3651,-0.551177536
TX,Dickens County,1019,216,793,125,48,0.211972522,0.778213935,577,-0.566241413
TX,Dimmit County,2917,2141,762,127,48,0.73397326,0.261227288,1379,0.472745972
TX,Donley County,1533,226,1286,129,48,0.147423353,0.838878017,1060,-0.691454664
TX,Duval County,4343,3331,979,131,48,0.766981349,0.225420216,2352,0.541561133
TX,Eastland County,6494,970,5443,133,48,0.149368648,0.8381583,4473,-0.688789652
TX,Ector County,32408,8095,23936,135,48,0.249784004,0.738583066,15841,-0.488799062
TX,Edwards County,883,232,641,137,48,0.262740657,0.725934315,409,-0.463193658
TX,Ellis County,53756,13803,39353,139,48,0.256771337,0.732067118,25550,-0.475295781
TX,El Paso County,171053,112273,56517,141,48,0.656363817,0.330406365,55756,0.325957452
TX,Erath County,12467,1965,10325,143,48,0.157616107,0.828186412,8360,-0.670570306
TX,Falls County,5432,2033,3356,145,48,0.374263623,0.617820324,1323,-0.243556701
TX,Fannin County,10781,2482,8143,147,48,0.230219831,0.755310268,5661,-0.525090437
TX,Fayette County,10534,2311,8098,149,48,0.219384849,0.768748813,5787,-0.549363964
TX,Fisher County,1628,512,1094,151,48,0.314496314,0.671990172,582,-0.357493857
TX,Floyd County,2085,551,1523,153,48,0.264268585,0.730455635,972,-0.46618705
TX,Foard County,493,140,346,155,48,0.283975659,0.701825558,206,-0.417849899
TX,Fort Bend County,219250,101043,116028,157,48,0.460857469,0.529204105,14985,-0.068346636
TX,Franklin County,4255,750,3446,159,48,0.17626322,0.80987074,2696,-0.633607521
TX,Freestone County,7562,1848,5644,161,48,0.244379794,0.746363396,3796,-0.501983602
TX,Frio County,3968,2376,1559,163,48,0.598790323,0.392893145,817,0.205897177
TX,Gaines County,4066,535,3484,165,48,0.131578947,0.856861781,2949,-0.725282833
TX,Galveston County,109227,39162,68594,167,48,0.358537724,0.62799491,29432,-0.269457185
TX,Garza County,1556,276,1262,169,48,0.177377892,0.811053985,986,-0.633676093
TX,Gillespie County,12535,2055,10305,171,48,0.163940965,0.822098125,8250,-0.65815716
TX,Glasscock County,578,44,526,173,48,0.076124567,0.910034602,482,-0.833910035
TX,Goliad County,3452,1127,2294,175,48,0.326477404,0.664542294,1167,-0.33806489
TX,Gonzales County,6039,1773,4213,177,48,0.293591654,0.697632058,2440,-0.404040404
TX,Gray County,7373,885,6428,179,48,0.120032551,0.871829649,5543,-0.751797098
TX,Grayson County,42207,10665,30907,181,48,0.252683204,0.732271898,20242,-0.479588694
TX,Gregg County,41356,12336,28665,183,48,0.298288036,0.693127962,16329,-0.394839926
TX,Grimes County,8598,2339,6141,185,48,0.272040009,0.714235869,3802,-0.44219586
TX,Guadalupe County,49247,15654,32959,187,48,0.317867078,0.669259041,17305,-0.351391963
TX,Hale County,8765,2228,6417,189,48,0.254192812,0.732116372,4189,-0.47792356
TX,Hall County,1108,265,832,191,48,0.239169675,0.750902527,567,-0.511732852
TX,Hamilton County,3551,591,2918,193,48,0.166431991,0.821740355,2327,-0.655308364
TX,Hansford County,1960,158,1787,195,48,0.080612245,0.911734694,1629,-0.831122449
TX,Hardeman County,1495,302,1176,197,48,0.202006689,0.786622074,874,-0.584615385
TX,Hardin County,21293,3358,17744,199,48,0.15770441,0.833325506,14386,-0.675621096
TX,Harris County,1185478,585451,584866,201,48,0.493852269,0.493358797,585,0.000493472
TX,Harrison County,26099,8431,17471,203,48,0.323039197,0.669412621,9040,-0.346373424
TX,Hartley County,1904,183,1700,205,48,0.096113445,0.892857143,1517,-0.796743697
TX,Haskell County,2006,551,1422,207,48,0.274675972,0.70887338,871,-0.434197408
TX,Hays County,58808,25448,31577,209,48,0.432730241,0.536950755,6129,-0.104220514
TX,Hemphill County,1509,192,1298,211,48,0.127236581,0.8601723,1106,-0.732935719
TX,Henderson County,27582,6094,21202,213,48,0.220941194,0.768689725,15108,-0.547748532
TX,Hidalgo County,138966,97879,39786,215,48,0.704337752,0.286300246,58093,0.418037506
TX,Hill County,12032,2745,9128,217,48,0.228141622,0.758643617,6383,-0.530501995
TX,Hockley County,7119,1482,5543,219,48,0.208175306,0.778620593,4061,-0.570445287
TX,Hood County,22445,3829,18341,221,48,0.170594787,0.817153041,14512,-0.646558254
TX,Hopkins County,12742,2775,9834,223,48,0.217783707,0.771778371,7059,-0.553994663
TX,Houston County,8129,2235,5839,225,48,0.274941567,0.718292533,3604,-0.443350966
TX,Howard County,5139,1042,4032,227,48,0.202763183,0.784588441,2990,-0.581825258
TX,Hudspeth County,861,379,471,229,48,0.44018583,0.547038328,92,-0.106852497
TX,Hunt County,27984,6658,20976,231,48,0.23792167,0.749571184,14318,-0.511649514
TX,Hutchinson County,7916,1042,6797,233,48,0.131632137,0.858640728,5755,-0.72700859
TX,Irion County,788,112,668,235,48,0.14213198,0.847715736,556,-0.705583756
TX,Jack County,2907,303,2580,237,48,0.104231166,0.8875129,2277,-0.783281734
TX,Jackson County,5018,1068,3903,239,48,0.212833798,0.77779992,2835,-0.564966122
TX,Jasper County,13466,3402,9924,241,48,0.252636269,0.736967177,6522,-0.484330907
TX,Jeff Davis County,1188,440,717,243,48,0.37037037,0.603535354,277,-0.233164983
TX,Jefferson County,88548,44626,43214,245,48,0.503975245,0.488029092,1412,0.015946153
TX,Jim Hogg County,1667,1301,356,247,48,0.780443911,0.213557289,945,0.566886623
TX,Jim Wells County,11163,6492,4595,249,48,0.581564096,0.411627699,1897,0.169936397
TX,Johnson County,48753,10481,37609,251,48,0.214981642,0.771419195,27128,-0.556437553
TX,Jones County,5562,1225,4258,253,48,0.220244516,0.76555196,3033,-0.545307443
TX,Karnes County,4180,1324,2823,255,48,0.316746411,0.675358852,1499,-0.35861244
TX,Kaufman County,34604,9451,24804,257,48,0.273118715,0.716795746,15353,-0.443677032
TX,Kendall County,17729,3035,14467,259,48,0.171188448,0.816007671,11432,-0.644819223
TX,Kenedy County,166,82,83,261,48,0.493975904,0.5,1,-0.006024096
TX,Kent County,404,66,334,263,48,0.163366337,0.826732673,268,-0.663366337
TX,Kerr County,21811,4325,17225,265,48,0.198294439,0.789739122,12900,-0.591444684
TX,Kimble County,1891,217,1667,267,48,0.114754098,0.881544157,1450,-0.766790058
TX,King County,145,5,139,269,48,0.034482759,0.95862069,134,-0.924137931
TX,Kinney County,1425,522,880,271,48,0.366315789,0.61754386,358,-0.25122807
TX,Kleberg County,8902,4752,4056,273,48,0.533812626,0.455627949,696,0.078184678
TX,Knox County,1510,332,1160,275,48,0.21986755,0.768211921,828,-0.548344371
TX,Lamar County,17173,4173,12814,277,48,0.242997729,0.746171315,8641,-0.503173586
TX,Lamb County,4089,998,3056,279,48,0.244069455,0.747370995,2058,-0.503301541
TX,Lampasas County,7138,1457,5583,281,48,0.204118801,0.782151863,4126,-0.578033062
TX,La Salle County,1646,965,669,283,48,0.586269745,0.406439854,296,0.179829891
TX,Lavaca County,8279,1427,6788,285,48,0.172363812,0.819905786,5361,-0.647541974
TX,Lee County,6211,1630,4504,287,48,0.262437611,0.72516503,2874,-0.462727419
TX,Leon County,6941,1061,5812,289,48,0.152859818,0.837343322,4751,-0.684483504
TX,Liberty County,22711,5196,17304,291,48,0.228787812,0.761921536,12108,-0.533133724
TX,Limestone County,7563,2208,5288,293,48,0.29194764,0.699193442,3080,-0.407245802
TX,Lipscomb County,1168,119,1044,295,48,0.101883562,0.893835616,925,-0.791952055
TX,Live Oak County,4108,915,3153,297,48,0.222736125,0.767526777,2238,-0.544790652
TX,Llano County,9502,1818,7560,299,48,0.191328141,0.795621974,5742,-0.604293833
TX,Loving County,64,9,54,301,48,0.140625,0.84375,45,-0.703125
TX,Lubbock County,90615,26088,63133,303,48,0.287899354,0.696716879,37045,-0.408817525
TX,Lynn County,1852,464,1377,305,48,0.250539957,0.743520518,913,-0.492980562
TX,Madison County,4025,964,3028,313,48,0.239503106,0.752298137,2064,-0.512795031
