Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,HZ,VC,FU,BC,SQ,FG+,MI,TS,DZ,RA,BR,FG,SN,Datetime_Date
2128,2012-09-22,94.0,41.0,69.5,-10.0,55.2333333333,61.0333333333,13.0,0.0,0.0776666666667,29.2773333333,29.9813333333,15.9,29,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.333333333333,0.2,0.0,0.0,2012-09-22
2130,2012-09-23,93.0,40.0,68.5666666667,-10.0,54.5,60.2666666667,14.0,0.0,0.0776666666667,29.2843333333,29.9886666667,15.9,30,8.60666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.333333333333,0.2,0.0,0.0,2012-09-23
2132,2012-09-24,92.0,37.0,67.7,-7.0,53.7333333333,59.6,14.0,0.0,0.0776666666667,29.284,29.99,15.9,23,8.72666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.333333333333,0.2,0.0,0.0,2012-09-24
2134,2012-09-25,92.0,37.0,67.3666666667,2.0,53.2333333333,59.2333333333,14.0,0.0,0.0586666666667,29.2786666667,29.985,15.9,21,8.79333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.3,0.166666666667,0.0,0.0,2012-09-25
2136,2012-09-26,92.0,37.0,66.8333333333,1.0,52.8666666667,58.8,14.0,0.0,0.0586666666667,29.279,29.985,15.9,3,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.3,0.133333333333,0.0,0.0,2012-09-26
2138,2012-09-27,92.0,37.0,66.2,-4.0,52.3666666667,58.3333333333,14.0,0.0,0.0586666666667,29.2813333333,29.9876666667,15.9,36,9.04666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.3,0.133333333333,0.0,0.0,2012-09-27
2140,2012-09-28,92.0,37.0,65.6666666667,0.0,52.0,57.9,14.0,0.0,0.0586666666667,29.2836666667,29.9903333333,15.9,1,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.333333333333,0.133333333333,0.0,0.0,2012-09-28
2142,2012-09-29,92.0,37.0,65.2333333333,5.0,51.5666666667,57.4666666667,14.0,0.0,0.0586666666667,29.284,29.9916666667,15.9,34,8.99666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.333333333333,0.133333333333,0.0,0.0,2012-09-29
2144,2012-09-30,90.0,37.0,64.4333333333,-1.0,50.9666666667,56.8333333333,14.0,0.0,0.0586666666667,29.281,29.9896666667,15.9,3,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.333333333333,0.133333333333,0.0,0.0,2012-09-30
2146,2012-10-01,90.0,37.0,63.9,-1.0,50.3,56.2666666667,14.0,0.0,0.0586666666667,29.2756666667,29.985,15.9,6,8.68333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.3,0.133333333333,0.0,0.0,2012-10-01
2148,2012-10-02,90.0,37.0,63.3333333333,3.0,49.6666666667,55.7333333333,14.0,0.0,0.0586666666667,29.2743333333,29.9833333333,15.9,3,8.65666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.3,0.133333333333,0.0,0.0,2012-10-02
2150,2012-10-03,90.0,37.0,62.7,4.0,49.3,55.3,14.0,0.0,0.0673333333333,29.2763333333,29.998,15.9,22,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.333333333333,0.133333333333,0.0,0.0,2012-10-03
2152,2012-10-04,86.0,37.0,62.2,6.0,48.7333333333,54.7666666667,14.0,0.0,0.05,29.2823333333,30.0033333333,15.9,24,8.77333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.333333333333,0.1,0.0,0.0,2012-10-04
2154,2012-10-05,86.0,37.0,61.2,-12.0,47.6333333333,53.8333333333,20.0,0.0,0.0446666666667,29.2906666667,30.013,15.9,28,8.83333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.3,0.1,0.0,0.0,2012-10-05
2156,2012-10-06,86.0,34.0,60.0333333333,-14.0,46.5333333333,52.8333333333,23.0,0.0,0.0446666666667,29.2983333333,30.021,15.9,30,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.3,0.1,0.0,0.0,2012-10-06
2158,2012-10-07,86.0,34.0,59.2,-12.0,45.3333333333,51.9,23.0,0.0,0.0426666666667,29.3083333333,30.0316666667,15.9,28,8.87333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.266666666667,0.0666666666667,0.0,0.0,2012-10-07
2160,2012-10-08,86.0,32.0,58.6,-10.0,44.6333333333,51.3666666667,23.0,0.0,0.0333333333333,29.3143333333,30.0386666667,15.9,20,8.94666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.233333333333,0.0666666666667,0.0,0.0,2012-10-08
2162,2012-10-09,86.0,32.0,58.2666666667,-1.0,44.2,51.0,23.0,0.0,0.039,29.3076666667,30.034,15.9,22,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.266666666667,0.1,0.0,0.0,2012-10-09
2164,2012-10-10,86.0,32.0,57.5666666667,-12.0,43.5666666667,50.4,23.0,0.0,0.039,29.3056666667,30.032,15.9,28,9.39666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.266666666667,0.1,0.0,0.0,2012-10-10
2166,2012-10-11,86.0,32.0,57.0,-3.0,42.9666666667,49.8666666667,23.0,0.0,0.0396666666667,29.3063333333,30.0323333333,15.9,23,9.51333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.3,0.1,0.0,0.0,2012-10-11
2168,2012-10-12,79.0,32.0,56.0,-9.0,42.1666666667,49.1,23.0,0.0,0.0396666666667,29.3133333333,30.0403333333,15.9,7,9.52333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.3,0.1,0.0,0.0,2012-10-12
2170,2012-10-13,79.0,32.0,55.7666666667,3.0,42.1333333333,49.0,23.0,0.0,0.0403333333333,29.3013333333,30.0303333333,15.9,20,9.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0666666666667,0.3,0.133333333333,0.0,0.0,2012-10-13
2172,2012-10-14,79.0,32.0,55.6333333333,7.0,42.4333333333,49.1,23.0,0.0,0.066,29.2786666667,30.008,15.9,24,9.87333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.333333333333,0.166666666667,0.0,0.0,2012-10-14
2174,2012-10-15,79.0,32.0,55.1666666667,-2.0,42.2666666667,48.8,23.0,0.0,0.066,29.27,29.9973333333,15.9,32,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.333333333333,0.166666666667,0.0,0.0,2012-10-15
2176,2012-10-16,79.0,32.0,54.9,3.0,42.2,48.6666666667,23.0,0.0,0.066,29.259,29.9866666667,15.9,18,10.3533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.333333333333,0.166666666667,0.0,0.0,2012-10-16
2178,2012-10-17,79.0,32.0,54.7,9.0,42.0666666667,48.5666666667,23.0,0.0,0.0743333333333,29.246,29.9736666667,15.9,19,10.6433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0666666666667,0.333333333333,0.166666666667,0.0,0.0,2012-10-17
2180,2012-10-18,79.0,32.0,54.5333333333,-1.0,42.1333333333,48.5,23.0,0.0,0.0766666666667,29.2293333333,29.9573333333,15.9,22,10.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0666666666667,0.366666666667,0.166666666667,0.0,0.0,2012-10-18
2182,2012-10-19,79.0,32.0,54.2333333333,-3.0,42.2333333333,48.3333333333,23.0,0.0,0.0773333333333,29.2166666667,29.9433333333,15.6,26,10.4366666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.1,0.4,0.166666666667,0.0,0.0,2012-10-19
2184,2012-10-20,79.0,32.0,53.8,-1.0,42.2666666667,48.1333333333,23.0,0.0,0.0773333333333,29.2146666667,29.9403333333,15.6,27,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.1,0.4,0.166666666667,0.0,0.0,2012-10-20
2186,2012-10-21,79.0,32.0,53.7666666667,3.0,42.2333333333,48.1,23.0,0.0,0.0723333333333,29.2186666667,29.944,15.6,16,10.3766666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.1,0.366666666667,0.166666666667,0.0,0.0,2012-10-21
2188,2012-10-22,79.0,32.0,53.9333333333,7.0,42.7333333333,48.4666666667,23.0,0.0,0.0986666666667,29.215,29.9416666667,15.6,20,10.2266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.366666666667,0.2,0.0,0.0,2012-10-22
2190,2012-10-23,79.0,32.0,54.3666666667,15.0,43.5666666667,49.0666666667,23.0,0.0,0.100666666667,29.2046666667,29.9313333333,15.6,16,10.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.4,0.233333333333,0.0,0.0,2012-10-23
2192,2012-10-24,79.0,32.0,54.8333333333,19.0,44.5,49.7,23.0,0.0,0.100666666667,29.2003333333,29.9256666667,15.6,19,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.4,0.233333333333,0.0,0.0,2012-10-24
2194,2012-10-25,79.0,32.0,54.7333333333,12.0,44.6333333333,49.7666666667,23.0,0.0,0.105,29.1996666667,29.924,15.6,22,10.5133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.433333333333,0.233333333333,0.0,0.0,2012-10-25
2196,2012-10-26,79.0,32.0,54.1666666667,-4.0,43.9666666667,49.2666666667,23.0,0.0,0.105,29.2063333333,29.9313333333,15.6,34,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.433333333333,0.233333333333,0.0,0.0,2012-10-26
2198,2012-10-27,79.0,32.0,53.6666666667,-7.0,43.3333333333,48.7666666667,24.0,0.0,0.105,29.2096666667,29.9353333333,15.6,36,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.433333333333,0.233333333333,0.0,0.0,2012-10-27
2200,2012-10-28,79.0,32.0,53.1666666667,-3.0,42.7333333333,48.3,24.0,0.0,0.105,29.2136666667,29.94,15.6,1,10.7166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.4,0.233333333333,0.0,0.0,2012-10-28
2202,2012-10-29,78.0,32.0,52.5,-3.0,42.2,47.8,24.0,0.0,0.105,29.2183333333,29.9456666667,15.6,36,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.4,0.233333333333,0.0,0.0,2012-10-29
2204,2012-10-30,78.0,32.0,52.0333333333,-2.0,41.5333333333,47.3,24.0,0.0,0.105,29.2133333333,29.942,19.4,35,11.3666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.4,0.233333333333,0.0,0.0,2012-10-30
2206,2012-10-31,78.0,32.0,51.5333333333,-4.0,40.8666666667,46.7333333333,24.0,0.0,0.105,29.212,29.9406666667,19.4,33,11.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.4,0.233333333333,0.0,0.0,2012-10-31
2208,2013-05-01,84.0,32.0,51.8333333333,17.0,41.0,46.9666666667,24.0,0.0,0.105,29.219,29.9473333333,19.4,18,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.4,0.233333333333,0.0,0.0,2013-05-01
2210,2013-05-02,84.0,32.0,51.4333333333,-5.0,40.4,46.4666666667,24.0,0.0,0.1,29.226,29.955,19.4,3,12.0133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.4,0.2,0.0,0.0,2013-05-02
2212,2013-05-03,84.0,32.0,50.8,-10.0,40.0666666667,46.0333333333,24.0,0.0,0.0976666666667,29.225,29.9553333333,19.4,4,12.0066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.4,0.233333333333,0.0,0.0,2013-05-03
2214,2013-05-04,84.0,32.0,51.3,6.0,40.5333333333,46.4,24.0,0.0,0.0983333333333,29.2216666667,29.952,19.4,6,11.9433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.4,0.233333333333,0.0,0.0,2013-05-04
2216,2013-05-05,84.0,32.0,51.8666666667,4.0,41.0333333333,46.8333333333,24.0,0.0,0.0983333333333,29.2173333333,29.9476666667,19.4,3,11.9266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.433333333333,0.233333333333,0.0,0.0,2013-05-05
2218,2013-05-06,84.0,32.0,52.4333333333,6.0,41.5333333333,47.2666666667,24.0,0.0,0.0983333333333,29.213,29.943,19.4,3,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.433333333333,0.233333333333,0.0,0.0,2013-05-06
2220,2013-05-07,84.0,34.0,52.9666666667,7.0,41.9333333333,47.6666666667,24.0,0.0,0.0983333333333,29.2116666667,29.9406666667,19.4,5,11.6733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.433333333333,0.233333333333,0.0,0.0,2013-05-07
2222,2013-05-08,84.0,34.0,53.3,8.0,42.1,47.9666666667,24.0,0.0,0.0926666666667,29.2153333333,29.9433333333,19.4,7,11.2866666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.4,0.2,0.0,0.0,2013-05-08
2224,2013-05-09,84.0,34.0,53.9,5.0,42.7333333333,48.5,24.0,0.0,0.103333333333,29.2083333333,29.9373333333,19.4,9,11.0566666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.433333333333,0.2,0.0,0.0,2013-05-09
2226,2013-05-10,84.0,34.0,53.7333333333,-10.0,43.0,48.5333333333,24.0,0.0,0.107,29.201,29.9306666667,19.4,36,10.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.433333333333,0.233333333333,0.0,0.0,2013-05-10
2228,2013-05-11,84.0,34.0,53.9666666667,-5.0,43.1666666667,48.7,24.0,0.0,0.107,29.1876666667,29.9163333333,19.4,30,10.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.1,0.433333333333,0.233333333333,0.0,0.0,2013-05-11
2230,2013-05-12,84.0,34.0,53.6333333333,-11.0,42.4,48.2,24.0,0.0,0.1,29.1933333333,29.9206666667,19.4,32,10.9133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.4,0.2,0.0,0.0,2013-05-12
2232,2013-05-13,84.0,34.0,53.3,-8.0,41.6333333333,47.7333333333,24.0,0.0,0.0743333333333,29.2083333333,29.9363333333,19.4,9,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0666666666667,0.366666666667,0.166666666667,0.0,0.0,2013-05-13
2234,2013-05-14,91.0,34.0,53.9666666667,13.0,41.9,48.1666666667,24.0,0.0,0.0743333333333,29.2006666667,29.9316666667,19.4,22,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0666666666667,0.366666666667,0.166666666667,0.0,0.0,2013-05-14
2236,2013-05-15,91.0,34.0,54.5333333333,14.0,42.0333333333,48.4333333333,24.0,0.0,0.0743333333333,29.204,29.9333333333,19.4,28,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0666666666667,0.366666666667,0.166666666667,0.0,0.0,2013-05-15
2238,2013-05-16,91.0,34.0,54.7666666667,9.0,41.8333333333,48.4333333333,24.0,0.0,0.0573333333333,29.2203333333,29.948,19.4,7,10.0566666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0666666666667,0.333333333333,0.133333333333,0.0,0.0,2013-05-16
2240,2013-05-17,91.0,34.0,55.2,4.0,42.0,48.7,24.0,0.0,0.055,29.2396666667,29.967,19.4,4,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0666666666667,0.3,0.133333333333,0.0,0.0,2013-05-17
2242,2013-05-18,91.0,34.0,55.8666666667,8.0,42.4333333333,49.2333333333,24.0,0.0,0.0543333333333,29.2546666667,29.983,19.4,12,9.76333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.266666666667,0.133333333333,0.0,0.0,2013-05-18
2244,2013-05-19,91.0,34.0,56.6333333333,12.0,43.1333333333,49.9666666667,24.0,0.0,0.0543333333333,29.2553333333,29.9846666667,19.4,14,9.77666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.266666666667,0.166666666667,0.0,0.0,2013-05-19
2246,2013-05-20,91.0,34.0,57.4333333333,16.0,43.6333333333,50.5666666667,24.0,0.0,0.0906666666667,29.248,29.9766666667,19.4,22,10.0166666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.3,0.2,0.0,0.0,2013-05-20
2248,2013-05-21,91.0,34.0,57.9666666667,12.0,43.8666666667,50.8666666667,24.0,0.0,0.0823333333333,29.2406666667,29.9683333333,19.4,20,10.2033333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.3,0.2,0.0,0.0,2013-05-21
2250,2013-05-22,91.0,34.0,57.9333333333,2.0,43.8666666667,50.9333333333,24.0,0.0,0.125333333333,29.2336666667,29.9603333333,19.4,25,10.2166666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.3,0.2,0.0,0.0,2013-05-22
2252,2013-05-23,91.0,34.0,57.2666666667,-13.0,43.2333333333,50.3,24.0,0.0,0.127333333333,29.2413333333,29.966,19.4,2,10.3366666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.333333333333,0.233333333333,0.0,0.0,2013-05-23
2254,2013-05-24,91.0,34.0,56.9,-13.0,42.5,49.7333333333,24.0,0.0,0.123,29.2583333333,29.984,19.4,4,10.02,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.3,0.233333333333,0.0,0.0,2013-05-24
2256,2013-05-25,91.0,34.0,57.1333333333,-11.0,42.7333333333,49.9,24.0,0.0,0.123,29.26,29.987,19.4,5,9.86666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.3,0.233333333333,0.0,0.0,2013-05-25
2258,2013-05-26,91.0,34.0,57.6333333333,-6.0,43.3,50.3666666667,23.0,0.0,0.123666666667,29.2576666667,29.985,19.4,9,9.76333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.333333333333,0.233333333333,0.0,0.0,2013-05-26
2260,2013-05-27,91.0,34.0,58.1,-4.0,44.0666666667,50.9333333333,23.0,0.0,0.131333333333,29.2473333333,29.975,19.4,9,9.61333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.366666666667,0.266666666667,0.0,0.0,2013-05-27
2262,2013-05-28,91.0,34.0,58.8333333333,3.0,45.2,51.8666666667,23.0,0.0,0.138,29.235,29.961,19.4,21,9.45333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.4,0.3,0.0,0.0,2013-05-28
2264,2013-05-29,91.0,34.0,59.8333333333,10.0,46.4666666667,52.9,23.0,0.0,0.138333333333,29.2376666667,29.962,15.2,20,9.12666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.4,0.3,0.0,0.0,2013-05-29
2266,2013-05-30,91.0,36.0,60.9,10.0,47.8,54.0333333333,21.0,0.0,0.155333333333,29.239,29.9626666667,15.2,19,9.15333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.433333333333,0.3,0.0,0.0,2013-05-30
2268,2013-05-31,91.0,36.0,60.9333333333,7.0,48.1666666667,54.2,21.0,0.0,0.165333333333,29.2286666667,29.9536666667,15.2,20,9.23333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.466666666667,0.333333333333,0.0,0.0,2013-05-31
2270,2013-06-01,91.0,36.0,61.6333333333,6.0,48.8666666667,54.8333333333,21.0,0.0,0.180333333333,29.2133333333,29.9376666667,14.5,22,9.15333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.466666666667,0.366666666667,0.0,0.0,2013-06-01
2272,2013-06-02,91.0,36.0,61.9333333333,-11.0,49.1333333333,55.1,19.0,0.0,0.179,29.212,29.9343333333,14.5,5,8.97666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.1,0.466666666667,0.366666666667,0.0,0.0,2013-06-02
2274,2013-06-03,91.0,36.0,61.8,-8.0,49.0666666667,55.0666666667,19.0,0.0,0.178333333333,29.2146666667,29.9366666667,14.5,12,8.90333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.1,0.466666666667,0.366666666667,0.0,0.0,2013-06-03
2276,2013-06-04,91.0,36.0,61.8666666667,-3.0,49.1333333333,55.1333333333,19.0,0.0,0.178333333333,29.2183333333,29.9403333333,14.5,7,8.79666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.1,0.433333333333,0.366666666667,0.0,0.0,2013-06-04
2278,2013-06-05,91.0,36.0,61.9666666667,-1.0,49.4666666667,55.3,19.0,0.0,0.178666666667,29.217,29.9403333333,14.5,5,8.80333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.1,0.466666666667,0.366666666667,0.0,0.0,2013-06-05
2280,2013-06-06,91.0,36.0,61.8333333333,-8.0,49.7666666667,55.3333333333,19.0,0.0,0.183666666667,29.2136666667,29.9373333333,14.5,3,8.91333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.1,0.5,0.366666666667,0.0,0.0,2013-06-06
2282,2013-06-07,91.0,36.0,61.7,-6.0,49.8333333333,55.2666666667,19.0,0.0,0.183666666667,29.2116666667,29.9353333333,14.5,3,9.07333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.1,0.5,0.366666666667,0.0,0.0,2013-06-07
2284,2013-06-08,91.0,36.0,61.7333333333,-4.0,49.6,55.2333333333,19.0,0.0,0.173,29.215,29.9373333333,14.5,7,9.06,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.1,0.466666666667,0.366666666667,0.0,0.0,2013-06-08
2286,2013-06-09,91.0,36.0,62.4666666667,2.0,50.0,55.7666666667,19.0,0.0,0.169,29.214,29.9363333333,14.5,15,9.02333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.466666666667,0.333333333333,0.0,0.0,2013-06-09
2288,2013-06-10,91.0,36.0,63.0,1.0,50.8666666667,56.4333333333,19.0,0.0,0.177666666667,29.2096666667,29.932,14.5,4,8.74333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0666666666667,0.5,0.366666666667,0.0,0.0,2013-06-10
2290,2013-06-11,91.0,36.0,63.8666666667,5.0,51.9666666667,57.3666666667,17.0,0.0,0.177666666667,29.2023333333,29.9243333333,14.5,25,8.52,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0666666666667,0.533333333333,0.4,0.0,0.0,2013-06-11
2292,2013-06-12,91.0,41.0,64.7,7.0,53.0333333333,58.1666666667,17.0,0.0,0.202666666667,29.191,29.9126666667,14.5,8,8.59,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0666666666667,0.566666666667,0.433333333333,0.0,0.0,2013-06-12
2294,2013-06-13,89.0,41.0,64.5333333333,-2.0,53.2,58.1666666667,17.0,0.0,0.202666666667,29.1993333333,29.9183333333,14.5,3,8.60666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0666666666667,0.566666666667,0.466666666667,0.0,0.0,2013-06-13
2296,2013-06-14,89.0,41.0,64.3666666667,-1.0,53.2666666667,58.1,17.0,0.0,0.202666666667,29.2083333333,29.9276666667,14.5,6,8.59,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0666666666667,0.566666666667,0.466666666667,0.0,0.0,2013-06-14
2298,2013-06-15,89.0,41.0,64.4,1.0,53.8,58.4,17.0,0.0,0.208333333333,29.2086666667,29.9296666667,14.5,21,8.68,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0666666666667,0.6,0.5,0.0,0.0,2013-06-15
2300,2013-06-16,89.0,41.0,64.9,9.0,54.3333333333,58.8666666667,17.0,0.0,0.208333333333,29.2043333333,29.9256666667,14.5,27,8.76,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0666666666667,0.6,0.5,0.0,0.0,2013-06-16
2302,2013-06-17,89.0,41.0,65.1,5.0,54.3,58.9333333333,17.0,0.0,0.209333333333,29.2016666667,29.9223333333,14.5,29,8.81333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0666666666667,0.6,0.5,0.0,0.0,2013-06-17
2304,2013-06-18,89.0,41.0,64.8333333333,-6.0,54.0,58.6,17.0,0.0,0.209333333333,29.208,29.9276666667,14.5,3,8.94666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0666666666667,0.6,0.5,0.0,0.0,2013-06-18
2306,2013-06-19,88.0,41.0,64.4,-6.0,53.5333333333,58.2,17.0,0.0,0.173,29.22,29.94,14.5,8,8.72,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0666666666667,0.566666666667,0.466666666667,0.0,0.0,2013-06-19
2308,2013-06-20,88.0,41.0,64.3333333333,1.0,53.3666666667,58.1333333333,17.0,0.0,0.154333333333,29.234,29.9543333333,14.5,12,8.51333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0666666666667,0.533333333333,0.433333333333,0.0,0.0,2013-06-20
2310,2013-06-21,88.0,41.0,64.7333333333,5.0,53.5333333333,58.3,17.0,0.0,0.135666666667,29.2463333333,29.967,14.5,19,8.58333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.533333333333,0.433333333333,0.0,0.0,2013-06-21
